type,timestamp,positions
CONTROL,4415757.786016911,"[0.0, 0.164751, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4435833.752970211,"[0.0, 0.166617, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4455909.390002489,"[0.0, 0.168473, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4475976.1759778485,"[0.0, 0.170318, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4496050.763002131,"[0.0, 0.172151, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4516121.568973176,"[0.0, 0.173973, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4536189.856007695,"[0.0, 0.175782, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4556260.542012751,"[0.0, 0.177579, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4576327.168964781,"[0.0, 0.179362, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4596394.894993864,"[0.0, 0.181133, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4616462.281963322,"[0.0, 0.182889, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4636527.847964317,"[0.0, 0.18463, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4656595.7149723545,"[0.0, 0.186357, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4676667.900988832,"[0.0, 0.188069, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4696738.977974746,"[0.0, 0.189765, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4716808.073979337,"[0.0, 0.191444, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4736877.020972315,"[0.0, 0.193107, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4756955.927005038,"[0.0, 0.194754, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4776968.254009262,"[0.0, 0.196382, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4797039.859986398,"[0.0, 0.197993, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4817109.535972122,"[0.0, 0.199586, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4837183.602969162,"[0.0, 0.20116, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4857253.279013094,"[0.0, 0.202716, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4877324.385975953,"[0.0, 0.204251, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4897393.88297312,"[0.0, 0.205768, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4917461.069009732,"[0.0, 0.207264, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4937527.604983188,"[0.0, 0.208739, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4957594.961975701,"[0.0, 0.210194, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4977665.607992094,"[0.0, 0.211627, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4997736.365010496,"[0.0, 0.213039, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5017809.01098391,"[0.0, 0.214429, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5037905.337987468,"[0.0, 0.215796, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5057967.483997345,"[0.0, 0.217141, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5078045.910981018,"[0.0, 0.218463, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5098116.267006844,"[0.0, 0.219762, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5118186.303996481,"[0.0, 0.221037, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5138258.719991427,"[0.0, 0.222288, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5158342.897018883,"[0.0, 0.223515, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5178435.483016074,"[0.0, 0.224717, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5198507.220018655,"[0.0, 0.225895, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5218577.615974937,"[0.0, 0.227047, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5238642.973010428,"[0.0, 0.228174, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5258712.409005966,"[0.0, 0.229275, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5278781.575965695,"[0.0, 0.23035, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5298849.631974008,"[0.0, 0.231399, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5318918.928969651,"[0.0, 0.232422, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5338985.534966923,"[0.0, 0.233417, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5359057.852008846,"[0.0, 0.234386, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5379131.858004257,"[0.0, 0.235327, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5399201.655003708,"[0.0, 0.236241, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5419268.140976783,"[0.0, 0.237127, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5439342.988014687,"[0.0, 0.237985, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5459416.28399305,"[0.0, 0.238816, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5479490.750993136,"[0.0, 0.239617, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5499568.857019767,"[0.0, 0.24039, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5519655.4429712705,"[0.0, 0.241135, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5539750.869967975,"[0.0, 0.24185, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5559818.756009918,"[0.0, 0.242536, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5579893.991991412,"[0.0, 0.243193, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5599964.157969225,"[0.0, 0.243821, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5620034.885010682,"[0.0, 0.244419, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5640064.031002112,"[0.0, 0.244987, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5660138.227976859,"[0.0, 0.245525, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5680212.6439870335,"[0.0, 0.246034, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5700289.150001481,"[0.0, 0.246512, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5720355.675963219,"[0.0, 0.246959, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5740431.492973585,"[0.0, 0.247377, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5760504.22899425,"[0.0, 0.247764, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5780575.354991015,"[0.0, 0.24812, 0.5, 0.0, 0.0, 0.5]"
CONTROL,5800649.601966143,"[0.0, 0.248446, 0.5, 0.0, 0.0, 0.5]"
